role,cancer_id,cancer_normalized,gene_hugo_id,gene_entrez_id,gene_normalized,citation_count
Oncogene,DOID:4074,pancreatic adenocarcinoma,HGNC:6407,3845,KRAS,32
Oncogene,DOID:4905,pancreatic carcinoma,HGNC:6407,3845,KRAS,28
Oncogene,DOID:2394,ovarian cancer,HGNC:6407,3845,KRAS,27
Driver,DOID:9256,colorectal cancer,HGNC:6407,3845,KRAS,27
Oncogene,DOID:3571,liver cancer,HGNC:6407,3845,KRAS,21
Driver,DOID:219,colon cancer,HGNC:6407,3845,KRAS,20
Oncogene,DOID:9119,acute myeloid leukemia,HGNC:6407,3845,KRAS,18
Oncogene,DOID:10534,stomach cancer,HGNC:6407,3845,KRAS,17
Oncogene,DOID:0080199,colorectal carcinoma,HGNC:6407,3845,KRAS,16
Oncogene,DOID:1909,melanoma,HGNC:6407,3845,KRAS,15
Oncogene,DOID:684,hepatocellular carcinoma,HGNC:6407,3845,KRAS,14
Oncogene,DOID:4001,ovarian carcinoma,HGNC:6407,3845,KRAS,14
Driver,DOID:1612,breast cancer,HGNC:6407,3845,KRAS,14
Oncogene,DOID:1520,colon carcinoma,HGNC:6407,3845,KRAS,13
Oncogene,DOID:1380,endometrial cancer,HGNC:6407,3845,KRAS,11
Oncogene,DOID:3070,malignant glioma,HGNC:6407,3845,KRAS,10
Oncogene,DOID:10283,prostate cancer,HGNC:6407,3845,KRAS,10
Oncogene,DOID:3905,lung carcinoma,HGNC:6407,3845,KRAS,9
Oncogene,DOID:0050861,colorectal adenocarcinoma,HGNC:6407,3845,KRAS,9
Driver,DOID:3905,lung carcinoma,HGNC:6407,3845,KRAS,9
Oncogene,DOID:5520,head and neck squamous cell carcinoma,HGNC:6407,3845,KRAS,8
Driver,DOID:4074,pancreatic adenocarcinoma,HGNC:6407,3845,KRAS,8
Driver,DOID:3070,malignant glioma,HGNC:6407,3845,KRAS,8
Driver,DOID:1909,melanoma,HGNC:6407,3845,KRAS,8
Oncogene,DOID:2871,endometrial carcinoma,HGNC:6407,3845,KRAS,7
Oncogene,DOID:234,colon adenocarcinoma,HGNC:6407,3845,KRAS,7
Oncogene,DOID:1749,squamous cell carcinoma,HGNC:6407,3845,KRAS,7
Oncogene,DOID:1240,leukemia,HGNC:6407,3845,KRAS,7
Driver,DOID:4159,skin cancer,HGNC:6407,3845,KRAS,7
Driver,DOID:2226,myeloproliferative neoplasm,HGNC:6407,3845,KRAS,7
Oncogene,DOID:660,adrenal cortex cancer,HGNC:6407,3845,KRAS,6
Oncogene,DOID:2226,myeloproliferative neoplasm,HGNC:6407,3845,KRAS,6
Oncogene,DOID:1993,rectum cancer,HGNC:6407,3845,KRAS,6
Oncogene,DOID:11054,urinary bladder cancer,HGNC:6407,3845,KRAS,6
Driver,DOID:3068,glioblastoma,HGNC:6407,3845,KRAS,6
Tumor_Suppressor,DOID:1793,pancreatic cancer,HGNC:6407,3845,KRAS,5
Oncogene,DOID:5603,T-cell acute lymphoblastic leukemia,HGNC:6407,3845,KRAS,5
Oncogene,DOID:5409,lung small cell carcinoma,HGNC:6407,3845,KRAS,5
Oncogene,DOID:3355,fibrosarcoma,HGNC:6407,3845,KRAS,5
Oncogene,DOID:3347,osteosarcoma,HGNC:6407,3845,KRAS,5
Oncogene,DOID:0070004,myeloid neoplasm,HGNC:6407,3845,KRAS,5
Oncogene,DOID:0050866,oral squamous cell carcinoma,HGNC:6407,3845,KRAS,5
Oncogene,DOID:0050458,juvenile myelomonocytic leukemia,HGNC:6407,3845,KRAS,5
Driver,DOID:4905,pancreatic carcinoma,HGNC:6407,3845,KRAS,5
Oncogene,DOID:4947,cholangiocarcinoma,HGNC:6407,3845,KRAS,4
Oncogene,DOID:4362,cervical cancer,HGNC:6407,3845,KRAS,4
Oncogene,DOID:3308,embryonal carcinoma,HGNC:6407,3845,KRAS,4
Oncogene,DOID:2893,cervix carcinoma,HGNC:6407,3845,KRAS,4
Oncogene,DOID:1790,malignant mesothelioma,HGNC:6407,3845,KRAS,4
Oncogene,DOID:0050908,myelodysplastic syndrome,HGNC:6407,3845,KRAS,4
Driver,DOID:768,retinoblastoma,HGNC:6407,3845,KRAS,4
Driver,DOID:5603,T-cell acute lymphoblastic leukemia,HGNC:6407,3845,KRAS,4
Driver,DOID:2394,ovarian cancer,HGNC:6407,3845,KRAS,4
Driver,DOID:1240,leukemia,HGNC:6407,3845,KRAS,4
Oncogene,DOID:8552,chronic myeloid leukemia,HGNC:6407,3845,KRAS,3
Oncogene,DOID:769,neuroblastoma,HGNC:6407,3845,KRAS,3
Oncogene,DOID:686,liver carcinoma,HGNC:6407,3845,KRAS,3
Oncogene,DOID:5517,stomach carcinoma,HGNC:6407,3845,KRAS,3
Oncogene,DOID:4159,skin cancer,HGNC:6407,3845,KRAS,3
Oncogene,DOID:3963,thyroid gland carcinoma,HGNC:6407,3845,KRAS,3
Oncogene,DOID:3953,adrenal gland cancer,HGNC:6407,3845,KRAS,3
Oncogene,DOID:3907,lung squamous cell carcinoma,HGNC:6407,3845,KRAS,3
Oncogene,DOID:3713,ovary adenocarcinoma,HGNC:6407,3845,KRAS,3
Oncogene,DOID:3350,mesenchymal cell neoplasm,HGNC:6407,3845,KRAS,3
Oncogene,DOID:3008,invasive ductal carcinoma,HGNC:6407,3845,KRAS,3
Oncogene,DOID:3007,breast ductal carcinoma,HGNC:6407,3845,KRAS,3
Oncogene,DOID:1795,malignant exocrine pancreas neoplasm,HGNC:6407,3845,KRAS,3
Oncogene,DOID:1040,chronic lymphocytic leukemia,HGNC:6407,3845,KRAS,3
Oncogene,DOID:0060058,lymphoma,HGNC:6407,3845,KRAS,3
Driver,DOID:10155,intestinal cancer,HGNC:6407,3845,KRAS,3
Tumor_Suppressor,DOID:9256,colorectal cancer,HGNC:6407,3845,KRAS,2
Tumor_Suppressor,DOID:3498,pancreatic ductal adenocarcinoma,HGNC:6407,3845,KRAS,2
Oncogene,DOID:6536,plasma cell neoplasm,HGNC:6407,3845,KRAS,2
Oncogene,DOID:5940,malignant peripheral nerve sheath tumor,HGNC:6407,3845,KRAS,2
Oncogene,DOID:4556,lung large cell carcinoma,HGNC:6407,3845,KRAS,2
Oncogene,DOID:4552,large cell carcinoma,HGNC:6407,3845,KRAS,2
Oncogene,DOID:3717,gastric adenocarcinoma,HGNC:6407,3845,KRAS,2
Oncogene,DOID:3594,choriocarcinoma,HGNC:6407,3845,KRAS,2
Oncogene,DOID:3459,breast carcinoma,HGNC:6407,3845,KRAS,2
Oncogene,DOID:3305,teratocarcinoma,HGNC:6407,3845,KRAS,2
Oncogene,DOID:3151,skin squamous cell carcinoma,HGNC:6407,3845,KRAS,2
Oncogene,DOID:3121,gallbladder cancer,HGNC:6407,3845,KRAS,2
Oncogene,DOID:3119,gastrointestinal system cancer,HGNC:6407,3845,KRAS,2
Oncogene,DOID:3114,serous cystadenocarcinoma,HGNC:6407,3845,KRAS,2
Oncogene,DOID:3068,glioblastoma,HGNC:6407,3845,KRAS,2
Oncogene,DOID:268,liver angiosarcoma,HGNC:6407,3845,KRAS,2
Oncogene,DOID:263,kidney cancer,HGNC:6407,3845,KRAS,2
Oncogene,DOID:2531,hematologic cancer,HGNC:6407,3845,KRAS,2
Oncogene,DOID:1799,islet cell tumor,HGNC:6407,3845,KRAS,2
Oncogene,DOID:1781,thyroid gland cancer,HGNC:6407,3845,KRAS,2
Oncogene,DOID:1319,brain cancer,HGNC:6407,3845,KRAS,2
Oncogene,DOID:12603,acute leukemia,HGNC:6407,3845,KRAS,2
Oncogene,DOID:10146,thymus lymphoma,HGNC:6407,3845,KRAS,2
Driver,DOID:660,adrenal cortex cancer,HGNC:6407,3845,KRAS,2
Driver,DOID:3571,liver cancer,HGNC:6407,3845,KRAS,2
Driver,DOID:3247,rhabdomyosarcoma,HGNC:6407,3845,KRAS,2
Driver,DOID:3151,skin squamous cell carcinoma,HGNC:6407,3845,KRAS,2
Driver,DOID:3119,gastrointestinal system cancer,HGNC:6407,3845,KRAS,2
Driver,DOID:234,colon adenocarcinoma,HGNC:6407,3845,KRAS,2
Driver,DOID:1749,squamous cell carcinoma,HGNC:6407,3845,KRAS,2
Driver,DOID:1380,endometrial cancer,HGNC:6407,3845,KRAS,2
Driver,DOID:10534,stomach cancer,HGNC:6407,3845,KRAS,2
Driver,DOID:1040,chronic lymphocytic leukemia,HGNC:6407,3845,KRAS,2
Driver,DOID:0080199,colorectal carcinoma,HGNC:6407,3845,KRAS,2
Driver,DOID:0070004,myeloid neoplasm,HGNC:6407,3845,KRAS,2
Driver,DOID:0050749,peripheral T-cell lymphoma,HGNC:6407,3845,KRAS,2
Driver,DOID:0050458,juvenile myelomonocytic leukemia,HGNC:6407,3845,KRAS,2
Tumor_Suppressor,DOID:9119,acute myeloid leukemia,HGNC:6407,3845,KRAS,1
Tumor_Suppressor,DOID:3908,lung non-small cell carcinoma,HGNC:6407,3845,KRAS,1
Tumor_Suppressor,DOID:3070,malignant glioma,HGNC:6407,3845,KRAS,1
Tumor_Suppressor,DOID:219,colon cancer,HGNC:6407,3845,KRAS,1
Tumor_Suppressor,DOID:2154,nephroblastoma,HGNC:6407,3845,KRAS,1
Tumor_Suppressor,DOID:1324,lung cancer,HGNC:6407,3845,KRAS,1
Oncogene,DOID:9952,acute lymphoblastic leukemia,HGNC:6407,3845,KRAS,1
Oncogene,DOID:9261,nasopharynx carcinoma,HGNC:6407,3845,KRAS,1
Oncogene,DOID:9253,gastrointestinal stromal tumor,HGNC:6407,3845,KRAS,1
Oncogene,DOID:8923,skin melanoma,HGNC:6407,3845,KRAS,1
Oncogene,DOID:8632,Kaposi's sarcoma,HGNC:6407,3845,KRAS,1
Oncogene,DOID:8567,Hodgkin's lymphoma,HGNC:6407,3845,KRAS,1
Oncogene,DOID:768,retinoblastoma,HGNC:6407,3845,KRAS,1
Oncogene,DOID:707,B-cell lymphoma,HGNC:6407,3845,KRAS,1
Oncogene,DOID:6199,cornea cancer,HGNC:6407,3845,KRAS,1
Oncogene,DOID:5923,distal biliary tract carcinoma,HGNC:6407,3845,KRAS,1
Oncogene,DOID:5583,lung giant cell carcinoma,HGNC:6407,3845,KRAS,1
Oncogene,DOID:5557,testicular germ cell cancer,HGNC:6407,3845,KRAS,1
Oncogene,DOID:4948,gallbladder carcinoma,HGNC:6407,3845,KRAS,1
Oncogene,DOID:4908,anal carcinoma,HGNC:6407,3845,KRAS,1
Oncogene,DOID:4906,small intestine adenocarcinoma,HGNC:6407,3845,KRAS,1
Oncogene,DOID:4851,pilocytic astrocytoma,HGNC:6407,3845,KRAS,1
Oncogene,DOID:4468,clear cell adenocarcinoma,HGNC:6407,3845,KRAS,1
Oncogene,DOID:4450,renal cell carcinoma,HGNC:6407,3845,KRAS,1
Oncogene,DOID:4242,kidney sarcoma,HGNC:6407,3845,KRAS,1
Oncogene,DOID:4007,bladder carcinoma,HGNC:6407,3845,KRAS,1
Oncogene,DOID:4006,bladder urothelial carcinoma,HGNC:6407,3845,KRAS,1
Oncogene,DOID:3973,thyroid gland medullary carcinoma,HGNC:6407,3845,KRAS,1
Oncogene,DOID:3969,thyroid gland papillary carcinoma,HGNC:6407,3845,KRAS,1
Oncogene,DOID:3904,bronchus carcinoma,HGNC:6407,3845,KRAS,1
Oncogene,DOID:3608,appendix adenocarcinoma,HGNC:6407,3845,KRAS,1
Oncogene,DOID:3587,pancreatic ductal carcinoma,HGNC:6407,3845,KRAS,1
Oncogene,DOID:3565,meningioma,HGNC:6407,3845,KRAS,1
Oncogene,DOID:3382,liposarcoma,HGNC:6407,3845,KRAS,1
Oncogene,DOID:3277,thymus cancer,HGNC:6407,3845,KRAS,1
Oncogene,DOID:3250,pleomorphic rhabdomyosarcoma,HGNC:6407,3845,KRAS,1
Oncogene,DOID:3246,embryonal rhabdomyosarcoma,HGNC:6407,3845,KRAS,1
Oncogene,DOID:3112,papillary adenocarcinoma,HGNC:6407,3845,KRAS,1
Oncogene,DOID:3069,astrocytoma,HGNC:6407,3845,KRAS,1
Oncogene,DOID:2998,testicular cancer,HGNC:6407,3845,KRAS,1
Oncogene,DOID:2870,endometrial adenocarcinoma,HGNC:6407,3845,KRAS,1
Oncogene,DOID:2600,laryngeal carcinoma,HGNC:6407,3845,KRAS,1
Oncogene,DOID:2526,prostate adenocarcinoma,HGNC:6407,3845,KRAS,1
Oncogene,DOID:2154,nephroblastoma,HGNC:6407,3845,KRAS,1
Oncogene,DOID:2152,ovary epithelial cancer,HGNC:6407,3845,KRAS,1
Oncogene,DOID:1996,rectum adenocarcinoma,HGNC:6407,3845,KRAS,1
Oncogene,DOID:1785,pituitary cancer,HGNC:6407,3845,KRAS,1
Oncogene,DOID:171,neuroectodermal tumor,HGNC:6407,3845,KRAS,1
Oncogene,DOID:170,endocrine gland cancer,HGNC:6407,3845,KRAS,1
Oncogene,DOID:1614,male breast cancer,HGNC:6407,3845,KRAS,1
Oncogene,DOID:154,mixed cell type cancer,HGNC:6407,3845,KRAS,1
Oncogene,DOID:10286,prostate carcinoma,HGNC:6407,3845,KRAS,1
Oncogene,DOID:0080525,differentiated thyroid gland carcinoma,HGNC:6407,3845,KRAS,1
Oncogene,DOID:0080188,chronic myelomonocytic leukemia,HGNC:6407,3845,KRAS,1
Oncogene,DOID:0070327,melanoma in congenital melanocytic nevus,HGNC:6407,3845,KRAS,1
Oncogene,DOID:0060318,acute promyelocytic leukemia,HGNC:6407,3845,KRAS,1
Oncogene,DOID:0050744,anaplastic large cell lymphoma,HGNC:6407,3845,KRAS,1
Driver,DOID:9119,acute myeloid leukemia,HGNC:6407,3845,KRAS,1
Driver,DOID:8692,myeloid leukemia,HGNC:6407,3845,KRAS,1
Driver,DOID:686,liver carcinoma,HGNC:6407,3845,KRAS,1
Driver,DOID:684,hepatocellular carcinoma,HGNC:6407,3845,KRAS,1
Driver,DOID:5557,testicular germ cell cancer,HGNC:6407,3845,KRAS,1
Driver,DOID:4947,cholangiocarcinoma,HGNC:6407,3845,KRAS,1
Driver,DOID:4928,intrahepatic cholangiocarcinoma,HGNC:6407,3845,KRAS,1
Driver,DOID:4451,renal carcinoma,HGNC:6407,3845,KRAS,1
Driver,DOID:3969,thyroid gland papillary carcinoma,HGNC:6407,3845,KRAS,1
Driver,DOID:3963,thyroid gland carcinoma,HGNC:6407,3845,KRAS,1
Driver,DOID:3717,gastric adenocarcinoma,HGNC:6407,3845,KRAS,1
Driver,DOID:3587,pancreatic ductal carcinoma,HGNC:6407,3845,KRAS,1
Driver,DOID:3246,embryonal rhabdomyosarcoma,HGNC:6407,3845,KRAS,1
Driver,DOID:3007,breast ductal carcinoma,HGNC:6407,3845,KRAS,1
Driver,DOID:263,kidney cancer,HGNC:6407,3845,KRAS,1
Driver,DOID:1520,colon carcinoma,HGNC:6407,3845,KRAS,1
Driver,DOID:1319,brain cancer,HGNC:6407,3845,KRAS,1
Driver,DOID:11054,urinary bladder cancer,HGNC:6407,3845,KRAS,1
Driver,DOID:0060058,lymphoma,HGNC:6407,3845,KRAS,1
Driver,DOID:0050861,colorectal adenocarcinoma,HGNC:6407,3845,KRAS,1
Driver,DOID:0050685,small cell carcinoma,HGNC:6407,3845,KRAS,1
Driver,DOID:0001816,angiosarcoma,HGNC:6407,3845,KRAS,1
Oncogene,DOID:4362,cervical cancer,HGNC:6416,3861,KRT14,1
Oncogene,DOID:2526,prostate adenocarcinoma,HGNC:6416,3861,KRT14,1
Oncogene,DOID:3910,lung adenocarcinoma,HGNC:6423,3868,KRT16,1
Tumor_Suppressor,DOID:1793,pancreatic cancer,HGNC:6427,3872,KRT17,1
Oncogene,DOID:3369,Ewing sarcoma,HGNC:6427,3872,KRT17,1
Oncogene,DOID:3347,osteosarcoma,HGNC:6427,3872,KRT17,1
Oncogene,DOID:1793,pancreatic cancer,HGNC:6427,3872,KRT17,1
Tumor_Suppressor,DOID:3908,lung non-small cell carcinoma,HGNC:6430,3875,KRT18,1
Oncogene,DOID:9256,colorectal cancer,HGNC:6430,3875,KRT18,1
Oncogene,DOID:1909,melanoma,HGNC:6430,3875,KRT18,1
Tumor_Suppressor,DOID:1612,breast cancer,HGNC:6436,3880,KRT19,2
Tumor_Suppressor,DOID:5520,head and neck squamous cell carcinoma,HGNC:6436,3880,KRT19,1
Oncogene,DOID:9256,colorectal cancer,HGNC:6438,25984,KRT23,1
Oncogene,DOID:3571,liver cancer,HGNC:6438,25984,KRT23,1
Tumor_Suppressor,DOID:3748,esophagus squamous cell carcinoma,HGNC:18527,192666,KRT24,1
Driver,DOID:5520,head and neck squamous cell carcinoma,HGNC:6442,3852,KRT5,1
Oncogene,DOID:1612,breast cancer,HGNC:6443,3853,KRT6A,1
Tumor_Suppressor,DOID:11054,urinary bladder cancer,HGNC:6445,3855,KRT7,1
Oncogene,DOID:9256,colorectal cancer,HGNC:6445,3855,KRT7,1
Tumor_Suppressor,DOID:0050866,oral squamous cell carcinoma,HGNC:6461,3890,KRT84,1
Oncogene,DOID:684,hepatocellular carcinoma,HGNC:6463,3892,KRT86,1
Tumor_Suppressor,DOID:1612,breast cancer,HGNC:6465,8844,KSR1,2
Driver,DOID:1793,pancreatic cancer,HGNC:6465,8844,KSR1,1
Oncogene,DOID:1793,pancreatic cancer,HGNC:6470,3897,L1CAM,1
Tumor_Suppressor,DOID:769,neuroblastoma,HGNC:15905,26013,L3MBTL1,1
Tumor_Suppressor,DOID:1612,breast cancer,HGNC:26677,91133,L3MBTL4,2
Tumor_Suppressor,DOID:769,neuroblastoma,HGNC:26677,91133,L3MBTL4,1
Oncogene,DOID:1612,breast cancer,HGNC:16430,90070,LACRT,1
Tumor_Suppressor,DOID:3070,malignant glioma,HGNC:16468,114294,LACTB,2
Tumor_Suppressor,DOID:9256,colorectal cancer,HGNC:16468,114294,LACTB,1
Tumor_Suppressor,DOID:1612,breast cancer,HGNC:16468,114294,LACTB,1
Oncogene,DOID:1040,chronic lymphocytic leukemia,HGNC:6477,3903,LAIR1,1
Tumor_Suppressor,DOID:684,hepatocellular carcinoma,HGNC:6490,3914,LAMB3,1
Tumor_Suppressor,DOID:3748,esophagus squamous cell carcinoma,HGNC:6490,3914,LAMB3,1
Oncogene,DOID:5520,head and neck squamous cell carcinoma,HGNC:6490,3914,LAMB3,1
Oncogene,DOID:3744,cervical squamous cell carcinoma,HGNC:6490,3914,LAMB3,1
Oncogene,DOID:3498,pancreatic ductal adenocarcinoma,HGNC:6490,3914,LAMB3,1
Oncogene,DOID:1793,pancreatic cancer,HGNC:6490,3914,LAMB3,1
Oncogene,DOID:5518,penis squamous cell carcinoma,HGNC:6493,3918,LAMC2,1
Oncogene,DOID:3748,esophagus squamous cell carcinoma,HGNC:6493,3918,LAMC2,1
Oncogene,DOID:2394,ovarian cancer,HGNC:6493,3918,LAMC2,1
Oncogene,DOID:1793,pancreatic cancer,HGNC:6493,3918,LAMC2,1
Oncogene,DOID:3347,osteosarcoma,HGNC:14582,27074,LAMP3,1
Driver,DOID:1612,breast cancer,HGNC:17955,10542,LAMTOR5,3
Oncogene,DOID:1612,breast cancer,HGNC:17955,10542,LAMTOR5,2
Oncogene,DOID:3908,lung non-small cell carcinoma,HGNC:17955,10542,LAMTOR5,1
Oncogene,DOID:3748,esophagus squamous cell carcinoma,HGNC:17955,10542,LAMTOR5,1
Oncogene,DOID:3571,liver cancer,HGNC:17955,10542,LAMTOR5,1
Oncogene,DOID:3459,breast carcinoma,HGNC:17955,10542,LAMTOR5,1
Oncogene,DOID:10283,prostate cancer,HGNC:6508,10314,LANCL1,2
Oncogene,DOID:684,hepatocellular carcinoma,HGNC:13646,55353,LAPTM4B,3
Oncogene,DOID:4362,cervical cancer,HGNC:13646,55353,LAPTM4B,1
Oncogene,DOID:1909,melanoma,HGNC:13646,55353,LAPTM4B,1
Oncogene,DOID:10534,stomach cancer,HGNC:13646,55353,LAPTM4B,1
Tumor_Suppressor,DOID:3070,malignant glioma,HGNC:29612,7805,LAPTM5,1
Tumor_Suppressor,DOID:3070,malignant glioma,HGNC:29531,23367,LARP1,1
Oncogene,DOID:3908,lung non-small cell carcinoma,HGNC:29531,23367,LARP1,1
Oncogene,DOID:3744,cervical squamous cell carcinoma,HGNC:29531,23367,LARP1,1
Tumor_Suppressor,DOID:3347,osteosarcoma,HGNC:24320,113251,LARP4,1
Tumor_Suppressor,DOID:1612,breast cancer,HGNC:24320,113251,LARP4,1
Tumor_Suppressor,DOID:10534,stomach cancer,HGNC:24320,113251,LARP4,1
Tumor_Suppressor,DOID:3070,malignant glioma,HGNC:28987,23185,LARP4B,5
Tumor_Suppressor,DOID:4450,renal cell carcinoma,HGNC:24012,55323,LARP6,1
Tumor_Suppressor,DOID:10534,stomach cancer,HGNC:24912,51574,LARP7,4
Tumor_Suppressor,DOID:4362,cervical cancer,HGNC:24912,51574,LARP7,2
Tumor_Suppressor,DOID:1781,thyroid gland cancer,HGNC:24912,51574,LARP7,1
Tumor_Suppressor,DOID:1612,breast cancer,HGNC:24912,51574,LARP7,1
Tumor_Suppressor,DOID:684,hepatocellular carcinoma,HGNC:6513,3927,LASP1,1
Tumor_Suppressor,DOID:3748,esophagus squamous cell carcinoma,HGNC:6513,3927,LASP1,1
Oncogene,DOID:3571,liver cancer,HGNC:6513,3927,LASP1,1
Oncogene,DOID:3068,glioblastoma,HGNC:6513,3927,LASP1,1
Oncogene,DOID:1781,thyroid gland cancer,HGNC:6513,3927,LASP1,1
Oncogene,DOID:1612,breast cancer,HGNC:6513,3927,LASP1,1
Oncogene,DOID:1324,lung cancer,HGNC:6513,3927,LASP1,1
Oncogene,DOID:10534,stomach cancer,HGNC:6513,3927,LASP1,1
Oncogene,DOID:1793,pancreatic cancer,HGNC:12749,7462,LAT2,2
Tumor_Suppressor,DOID:3070,malignant glioma,HGNC:6514,9113,LATS1,2
Tumor_Suppressor,DOID:1612,breast cancer,HGNC:6514,9113,LATS1,2
Tumor_Suppressor,DOID:4362,cervical cancer,HGNC:6514,9113,LATS1,1
Oncogene,DOID:3070,malignant glioma,HGNC:6514,9113,LATS1,1
Oncogene,DOID:1612,breast cancer,HGNC:6514,9113,LATS1,1
Tumor_Suppressor,DOID:1612,breast cancer,HGNC:6515,26524,LATS2,4
Oncogene,DOID:3908,lung non-small cell carcinoma,HGNC:6515,26524,LATS2,3
Tumor_Suppressor,DOID:1324,lung cancer,HGNC:6515,26524,LATS2,2
Tumor_Suppressor,DOID:9256,colorectal cancer,HGNC:6515,26524,LATS2,1
Tumor_Suppressor,DOID:5557,testicular germ cell cancer,HGNC:6515,26524,LATS2,1
Tumor_Suppressor,DOID:5520,head and neck squamous cell carcinoma,HGNC:6515,26524,LATS2,1
Tumor_Suppressor,DOID:3908,lung non-small cell carcinoma,HGNC:6515,26524,LATS2,1
Tumor_Suppressor,DOID:3070,malignant glioma,HGNC:6515,26524,LATS2,1
Tumor_Suppressor,DOID:1790,malignant mesothelioma,HGNC:6515,26524,LATS2,1
Tumor_Suppressor,DOID:10534,stomach cancer,HGNC:6515,26524,LATS2,1
Oncogene,DOID:9952,acute lymphoblastic leukemia,HGNC:6515,26524,LATS2,1
Oncogene,DOID:5557,testicular germ cell cancer,HGNC:6515,26524,LATS2,1
Tumor_Suppressor,DOID:9261,nasopharynx carcinoma,HGNC:29532,81606,LBH,3
Oncogene,DOID:3070,malignant glioma,HGNC:29532,81606,LBH,1
Oncogene,DOID:9952,acute lymphoblastic leukemia,HGNC:6524,3932,LCK,1
Oncogene,DOID:5603,T-cell acute lymphoblastic leukemia,HGNC:6524,3932,LCK,1
Driver,DOID:2154,nephroblastoma,HGNC:6524,3932,LCK,1
Driver,DOID:10146,thymus lymphoma,HGNC:6524,3932,LCK,1
Oncogene,DOID:1612,breast cancer,HGNC:6526,3934,LCN2,2
Tumor_Suppressor,DOID:2394,ovarian cancer,HGNC:6526,3934,LCN2,1
Tumor_Suppressor,DOID:219,colon cancer,HGNC:6526,3934,LCN2,1
Tumor_Suppressor,DOID:1793,pancreatic cancer,HGNC:6526,3934,LCN2,1
Oncogene,DOID:4465,papillary renal cell carcinoma,HGNC:6526,3934,LCN2,1
Oncogene,DOID:4362,cervical cancer,HGNC:6526,3934,LCN2,1
Oncogene,DOID:3459,breast carcinoma,HGNC:6526,3934,LCN2,1
Oncogene,DOID:3119,gastrointestinal system cancer,HGNC:6526,3934,LCN2,1
Oncogene,DOID:2394,ovarian cancer,HGNC:6526,3934,LCN2,1
Oncogene,DOID:1909,melanoma,HGNC:6526,3934,LCN2,1
Oncogene,DOID:1793,pancreatic cancer,HGNC:6526,3934,LCN2,1
Oncogene,DOID:0080522,thyroid gland anaplastic carcinoma,HGNC:6526,3934,LCN2,1
Driver,DOID:3587,pancreatic ductal carcinoma,HGNC:6526,3934,LCN2,1
Driver,DOID:1612,breast cancer,HGNC:6526,3934,LCN2,1
Driver,DOID:10283,prostate cancer,HGNC:6526,3934,LCN2,1
Tumor_Suppressor,DOID:10283,prostate cancer,HGNC:29503,84458,LCOR,2
Oncogene,DOID:3347,osteosarcoma,HGNC:6528,3936,LCP1,1
Oncogene,DOID:1612,breast cancer,HGNC:6528,3936,LCP1,1
Oncogene,DOID:1040,chronic lymphocytic leukemia,HGNC:6528,3936,LCP1,1
Driver,DOID:1040,chronic lymphocytic leukemia,HGNC:6528,3936,LCP1,1
Tumor_Suppressor,DOID:11054,urinary bladder cancer,HGNC:15583,197021,LCTL,1
Oncogene,DOID:1612,breast cancer,HGNC:15583,197021,LCTL,1
Oncogene,DOID:5603,T-cell acute lymphoblastic leukemia,HGNC:6532,8861,LDB1,1
Oncogene,DOID:5520,head and neck squamous cell carcinoma,HGNC:6535,3939,LDHA,1
Oncogene,DOID:3070,malignant glioma,HGNC:6535,3939,LDHA,1
Oncogene,DOID:1793,pancreatic cancer,HGNC:6535,3939,LDHA,1
Oncogene,DOID:0050902,medulloblastoma,HGNC:6535,3939,LDHA,1
Tumor_Suppressor,DOID:1793,pancreatic cancer,HGNC:6541,3945,LDHB,1
Oncogene,DOID:1793,pancreatic cancer,HGNC:32071,401944,LDLRAD2,1
Oncogene,DOID:3908,lung non-small cell carcinoma,HGNC:27046,143458,LDLRAD3,1
Oncogene,DOID:1793,pancreatic cancer,HGNC:27046,143458,LDLRAD3,1
Tumor_Suppressor,DOID:3347,osteosarcoma,HGNC:6548,23641,LDOC1,1
Tumor_Suppressor,DOID:2394,ovarian cancer,HGNC:6548,23641,LDOC1,1
Tumor_Suppressor,DOID:1793,pancreatic cancer,HGNC:6548,23641,LDOC1,1
Tumor_Suppressor,DOID:684,hepatocellular carcinoma,HGNC:6550,3950,LECT2,1
Oncogene,DOID:219,colon cancer,HGNC:6551,51176,LEF1,2
Oncogene,DOID:4880,kidney clear cell sarcoma,HGNC:6551,51176,LEF1,1
Oncogene,DOID:3675,childhood kidney cancer,HGNC:6551,51176,LEF1,1
Tumor_Suppressor,DOID:1380,endometrial cancer,HGNC:3122,7044,LEFTY2,1
Oncogene,DOID:9119,acute myeloid leukemia,HGNC:30401,123169,LEO1,1
Oncogene,DOID:1240,leukemia,HGNC:30401,123169,LEO1,1
Oncogene,DOID:1612,breast cancer,HGNC:6553,3952,LEP,5
Oncogene,DOID:9119,acute myeloid leukemia,HGNC:6553,3952,LEP,1
Oncogene,DOID:3070,malignant glioma,HGNC:6553,3952,LEP,1
Driver,DOID:1612,breast cancer,HGNC:6553,3952,LEP,1
Oncogene,DOID:1612,breast cancer,HGNC:6554,3953,LEPR,6
Tumor_Suppressor,DOID:1324,lung cancer,HGNC:6556,3954,LETM1,2
Oncogene,DOID:4362,cervical cancer,HGNC:24241,25875,LETMD1,7
Oncogene,DOID:684,hepatocellular carcinoma,HGNC:24241,25875,LETMD1,1
Oncogene,DOID:2394,ovarian cancer,HGNC:24241,25875,LETMD1,1
